5 50 127 6
90.000 50.000 2511
62.361 88.042 2511
17.639 73.511 2511
17.639 26.489 2511
62.361 11.958 2511
81.155 82.187 75
29.422 25.180 71
13.626 51.266 38
57.562 16.922 74
54.492 39.508 63
52.472 22.736 10
86.334 50.146 90
16.995 89.145 9
99.957 80.713 85
94.516 78.186 12
44.666 0.009 3
60.974 42.587 57
25.891 73.495 12
83.847 53.079 46
28.381 77.808 1
64.429 3.989 50
50.162 23.383 59
84.549 8.636 68
0.873 99.765 90
38.477 17.282 69
9.479 83.286 13
57.510 10.184 79
64.047 14.221 82
41.165 98.907 58
32.178 72.635 2
7.587 73.190 60
47.607 71.268 89
79.016 20.663 99
58.868 52.951 86
38.763 85.260 25
82.153 40.973 99
46.265 79.465 46
45.300 56.744 87
89.191 88.516 26
15.417 2.158 68
98.688 63.400 45
31.836 16.589 25
68.015 56.677 56
81.058 73.532 21
8.865 73.450 33
13.895 91.302 88
65.778 51.242 53
79.355 9.091 22
99.750 10.236 33
97.748 36.035 18
60.394 91.162 78
79.199 29.642 7
3.448 85.187 49
76.050 13.202 7
90.466 20.349 75
0 11
0 18
0 35
0 42
0 49
0 51
1 31
1 34
1 36
1 50
2 17
2 19
2 25
2 29
2 30
2 52
3 6
3 39
3 41
4 8
4 10
4 20
4 22
4 26
4 32
4 51
5 38
5 43
6 24
6 41
8 9
8 10
8 15
8 20
8 21
8 24
8 26
8 27
8 32
9 10
9 16
9 21
9 37
9 42
10 15
10 16
10 24
10 41
11 40
11 42
11 43
11 49
11 51
12 23
12 25
12 29
12 45
13 14
14 38
14 40
15 20
15 21
15 24
16 21
16 37
16 46
17 19
17 25
17 29
17 30
17 34
17 36
17 45
18 33
18 35
18 46
18 49
18 51
19 28
19 36
20 21
20 26
20 47
21 26
21 27
21 41
22 27
22 47
22 53
22 54
23 45
23 52
24 41
25 52
26 27
26 32
26 47
26 53
27 32
27 51
28 36
29 31
29 34
29 36
29 44
30 52
31 34
31 36
31 50
32 35
32 47
32 48
32 51
32 53
32 54
34 50
35 49
35 51
35 54
42 43
45 52
47 48
47 53
48 54
51 54
7 44
39 41
