5 100 315 6
90.000 50.000 4909
62.361 88.042 4909
17.639 73.511 4909
17.639 26.489 4909
62.361 11.958 4909
79.599 45.892 84
46.411 37.473 93
79.886 93.869 54
32.227 36.319 73
55.048 31.503 14
53.351 30.063 87
79.727 56.744 99
41.147 65.424 72
89.822 16.833 18
15.753 80.222 65
25.726 43.793 79
79.456 62.018 3
55.923 39.542 6
88.452 24.557 2
17.554 75.671 29
37.308 74.353 91
74.164 82.266 27
76.459 81.207 64
65.253 77.081 45
73.990 94.061 51
69.958 42.743 47
40.884 19.516 88
91.232 8.286 12
76.682 67.343 68
48.849 44.708 55
72.281 27.539 31
12.924 54.648 36
41.327 39.920 24
76.141 36.548 62
53.229 11.798 65
15.457 46.063 84
22.418 95.157 22
94.995 74.463 29
82.040 13.617 14
73.792 28.128 75
48.593 94.730 64
67.395 37.119 77
79.507 76.450 97
33.591 56.961 10
50.967 81.186 54
72.305 68.600 21
50.488 48.547 91
10.297 39.511 6
0.995 51.828 59
45.486 96.564 84
22.290 55.368 58
15.720 91.272 13
4.807 63.229 32
95.227 22.452 22
31.662 26.068 63
71.558 33.234 77
50.836 75.806 99
78.467 30.673 26
82.303 8.487 39
19.193 99.982 29
57.678 97.803 34
71.628 13.580 29
44.754 56.973 92
85.168 80.798 55
18.979 38.058 9
20.566 59.161 85
20.541 27.441 34
11.682 65.640 58
92.313 26.938 55
3.970 98.279 45
42.459 64.029 20
11.508 17.880 27
28.839 14.819 29
94.641 58.386 95
32.864 11.737 79
56.711 45.697 41
90.680 7.468 80
52.979 20.541 91
91.843 39.401 34
60.519 93.939 36
52.866 47.717 73
37.079 26.605 53
37.134 7.422 58
61.725 28.394 41
36.713 2.826 13
63.809 33.554 33
67.697 64.569 10
71.021 34.317 21
71.533 66.827 41
5.231 61.688 54
72.787 8.273 67
88.614 1.086 39
31.540 37.357 69
54.739 33.688 13
58.401 92.761 4
52.496 14.865 66
44.818 76.205 90
47.330 51.361 35
12.985 19.443 45
26.776 31.140 48
21.231 13.092 44
68.314 6.964 4
84.280 93.863 18
89.392 49.039 70
96.179 1.938 83
0 5
0 11
0 103
1 7
1 22
1 23
1 56
1 60
1 94
2 14
2 31
2 50
2 51
2 65
2 89
3 15
3 35
3 47
3 64
3 66
3 71
3 81
3 92
4 30
4 34
4 39
4 61
4 90
4 95
4 101
5 11
5 16
5 33
5 39
5 55
6 8
6 9
6 26
6 29
6 62
6 80
6 83
6 85
6 92
6 97
7 22
7 42
8 15
8 29
8 32
8 35
8 99
9 17
9 25
9 30
9 32
9 34
9 39
9 41
9 55
9 77
9 80
9 83
9 85
9 87
10 17
10 26
10 29
10 30
10 32
10 34
10 46
10 75
10 81
10 83
10 87
10 95
11 25
11 28
11 42
11 103
12 43
12 44
12 96
12 97
13 27
13 53
13 57
13 61
13 68
13 90
13 91
13 104
14 19
14 51
14 67
15 32
15 35
15 50
15 54
15 64
15 65
15 92
15 99
16 22
16 37
16 63
16 73
16 88
16 103
17 25
17 32
17 80
17 83
18 33
18 39
18 53
18 55
18 68
18 76
18 78
18 87
19 65
19 67
20 43
20 44
20 56
20 70
20 96
21 24
21 28
21 79
21 88
21 94
21 102
22 23
22 28
22 45
22 63
22 102
23 28
23 56
23 79
23 94
24 42
24 60
24 94
24 102
25 33
25 39
25 41
25 55
25 87
25 93
26 74
26 81
26 82
26 84
26 95
26 99
27 68
27 76
27 104
28 37
28 42
28 45
28 63
28 88
29 32
29 43
29 46
29 62
29 75
29 80
29 92
29 93
30 33
30 39
30 41
30 57
30 87
31 35
31 50
31 64
32 62
32 80
32 92
32 97
33 41
33 55
33 57
33 68
33 87
33 103
34 61
34 77
34 82
34 90
35 48
35 64
35 65
35 67
36 51
36 59
37 42
37 73
38 39
38 57
38 58
38 61
38 68
38 76
38 91
38 104
39 41
39 55
39 68
39 83
39 85
39 90
40 49
40 56
40 96
41 55
41 93
42 45
42 88
42 102
43 50
43 70
43 92
44 49
44 70
44 79
45 63
46 75
46 80
46 93
47 66
48 67
48 89
49 79
50 52
50 64
50 65
50 67
52 89
53 68
53 76
54 66
54 74
54 82
54 99
54 100
55 75
55 87
56 62
56 94
56 96
57 61
57 68
57 85
57 87
58 61
58 76
58 90
58 104
60 94
61 77
61 95
62 70
62 80
62 96
63 88
63 102
64 92
65 89
66 71
66 74
66 98
66 100
67 89
68 78
70 80
70 97
71 98
71 100
72 82
72 98
73 103
74 81
74 100
75 83
75 87
76 91
77 81
77 83
77 95
78 103
80 93
80 97
81 92
81 95
82 84
82 95
83 93
83 95
84 95
84 100
91 104
93 95
95 101
99 100
69 59
86 88
