3 49 92 6
90.000 50.000 2543
30.000 84.641 2543
30.000 15.359 2543
0.000 100.000 70
16.667 100.000 50
33.333 100.000 15
50.000 100.000 95
66.667 100.000 15
83.333 100.000 90
100.000 100.000 69
0.000 83.333 31
16.667 83.333 43
33.333 83.333 7
50.000 83.333 96
66.667 83.333 68
83.333 83.333 16
100.000 83.333 87
0.000 66.667 82
16.667 66.667 58
33.333 66.667 19
50.000 66.667 18
66.667 66.667 81
83.333 66.667 48
100.000 66.667 16
0.000 50.000 50
16.667 50.000 73
33.333 50.000 41
50.000 50.000 28
66.667 50.000 57
83.333 50.000 68
100.000 50.000 75
0.000 33.333 72
16.667 33.333 48
33.333 33.333 13
50.000 33.333 37
66.667 33.333 83
83.333 33.333 4
100.000 33.333 52
0.000 16.667 66
16.667 16.667 43
33.333 16.667 11
50.000 16.667 94
66.667 16.667 92
83.333 16.667 55
100.000 16.667 35
0.000 0.000 47
16.667 0.000 38
33.333 0.000 84
50.000 0.000 32
66.667 0.000 46
83.333 0.000 27
100.000 0.000 98
0 29
0 30
1 5
1 11
1 12
2 39
2 40
2 47
3 4
10 11
17 18
24 25
31 32
38 39
45 46
4 5
11 12
18 19
25 26
32 33
39 40
46 47
5 6
12 13
19 20
26 27
33 34
40 41
47 48
6 7
13 14
20 21
27 28
34 35
41 42
48 49
7 8
14 15
21 22
28 29
35 36
42 43
49 50
8 9
15 16
22 23
29 30
36 37
43 44
50 51
3 10
10 17
17 24
24 31
31 38
38 45
4 11
11 18
18 25
25 32
32 39
39 46
5 12
12 19
19 26
26 33
33 40
40 47
6 13
13 20
20 27
27 34
34 41
41 48
7 14
14 21
21 28
28 35
35 42
42 49
8 15
15 22
22 29
29 36
36 43
43 50
9 16
16 23
23 30
30 37
37 44
44 51
