5 50 115 6
90.000 50.000 2642
62.361 88.042 2642
17.639 73.511 2642
17.639 26.489 2642
62.361 11.958 2642
7.037 34.943 33
23.956 3.430 47
77.408 51.321 35
56.024 95.331 39
62.033 3.809 64
10.352 58.511 77
84.872 78.992 98
24.417 83.871 70
55.444 64.407 72
32.236 65.723 2
38.144 21.509 83
76.501 82.159 66
78.189 54.276 96
62.872 77.109 27
48.471 55.801 67
47.141 46.878 13
93.433 79.385 33
24.283 99.191 98
31.476 24.628 63
83.905 66.132 64
98.718 65.210 75
21.829 76.791 37
36.563 85.760 4
64.923 93.372 79
6.293 53.299 50
88.321 48.151 32
17.969 36.417 14
93.500 51.059 35
50.937 15.225 42
84.589 30.710 89
81.760 9.705 92
41.373 88.385 30
84.747 5.789 60
53.400 46.921 65
93.201 90.054 70
62.460 27.539 19
68.173 27.380 37
73.520 49.484 47
78.842 44.452 70
49.002 82.748 12
16.742 27.304 7
10.895 55.368 64
7.700 16.382 48
51.968 86.618 75
12.817 0.037 64
13.742 47.992 58
85.934 79.306 20
37.576 8.017 64
41.757 16.208 51
48.480 56.958 85
0 17
0 25
0 30
1 8
1 11
1 44
1 48
2 10
2 14
2 26
2 29
2 46
3 6
3 23
3 31
4 9
4 33
4 35
4 37
4 40
4 41
4 53
5 10
5 45
5 46
5 47
6 15
6 23
6 53
7 24
7 34
7 42
8 16
8 27
8 28
8 44
8 48
9 35
9 37
9 40
9 53
10 14
10 26
10 29
11 21
11 24
11 51
12 26
12 44
13 14
13 17
13 18
13 19
13 42
13 54
14 27
14 36
14 54
15 23
15 33
15 52
16 18
16 21
16 28
16 39
17 24
17 34
17 43
18 24
18 28
18 36
18 48
18 54
19 38
19 54
20 54
21 25
21 51
22 26
22 27
23 31
23 45
23 52
25 30
25 32
26 36
27 48
28 44
28 48
29 31
29 46
29 50
30 34
31 46
31 50
32 42
32 43
33 41
33 52
34 40
35 37
36 48
38 40
38 41
38 42
39 51
40 41
40 42
40 43
41 42
41 43
45 47
45 50
46 50
47 49
