5 50 95 6
90.000 50.000 2507
62.361 88.042 2507
17.639 73.511 2507
17.639 26.489 2507
62.361 11.958 2507
3.302 32.675 42
21.945 90.472 21
73.734 10.913 14
90.094 11.325 78
0.919 93.967 32
30.347 56.760 87
97.031 31.104 86
36.453 10.577 87
18.610 2.405 49
79.984 47.394 81
26.242 70.578 96
32.181 33.868 92
98.166 36.652 6
1.797 10.117 5
71.399 53.690 27
26.517 13.510 9
20.914 41.962 15
58.807 97.241 3
97.763 17.990 47
7.672 34.427 72
93.274 10.919 23
47.836 47.925 14
41.217 5.603 1
0.378 29.022 57
75.531 34.695 62
35.846 66.711 96
90.216 54.819 8
65.186 66.763 88
63.110 96.698 23
77.686 57.748 43
68.741 88.760 1
71.405 22.876 62
79.779 30.460 78
12.180 24.051 88
4.602 47.980 61
65.552 60.495 33
92.133 13.678 81
83.398 91.168 16
17.453 63.889 88
7.175 10.696 86
4.758 20.245 60
84.015 64.630 91
10.928 19.873 67
93.933 84.738 39
45.416 2.170 18
67.584 80.591 4
3.238 96.988 47
47.833 2.899 91
99.661 23.264 84
26.669 58.972 48
0 11
0 34
0 37
0 46
1 22
1 33
1 35
1 42
1 50
2 10
2 15
3 5
3 16
3 21
3 28
3 45
3 47
5 24
5 28
5 38
5 45
6 9
6 15
6 51
7 8
7 29
8 23
8 25
8 41
9 51
10 15
10 21
10 26
10 30
10 43
11 17
11 25
11 37
12 16
13 27
13 47
14 17
14 29
14 31
14 32
14 46
15 30
15 54
16 20
16 21
16 24
17 29
17 31
17 37
18 38
18 44
19 26
19 29
19 31
19 37
19 40
20 47
21 24
21 54
23 41
24 28
24 38
25 36
25 37
25 41
26 30
27 49
28 45
29 31
29 36
30 43
31 46
32 34
32 35
32 50
33 42
33 50
34 46
34 50
35 42
36 41
37 53
40 46
44 45
45 47
46 50
49 52
22 50
39 54
48 46
