5 50 127 6
90.000 50.000 2465
62.361 88.042 2465
17.639 73.511 2465
17.639 26.489 2465
62.361 11.958 2465
91.232 8.286 12
76.682 67.343 68
48.849 44.708 55
72.281 27.539 31
12.924 54.648 36
41.327 39.920 24
76.141 36.548 62
53.229 11.798 65
15.457 46.063 84
22.418 95.157 22
94.995 74.463 29
82.040 13.617 14
73.792 28.128 75
48.593 94.730 64
67.395 37.119 77
79.507 76.450 97
33.591 56.961 10
50.967 81.186 54
72.305 68.600 21
50.488 48.547 91
10.297 39.511 6
0.995 51.828 59
45.486 96.564 84
22.290 55.368 58
15.720 91.272 13
4.807 63.229 32
95.227 22.452 22
31.662 26.068 63
71.558 33.234 77
50.836 75.806 99
78.467 30.673 26
82.303 8.487 39
19.193 99.982 29
57.678 97.803 34
71.628 13.580 29
44.754 56.973 92
85.168 80.798 55
18.979 38.058 9
20.566 59.161 85
20.541 27.441 34
11.682 65.640 58
92.313 26.938 55
3.970 98.279 45
42.459 64.029 20
11.508 17.880 27
28.839 14.819 29
94.641 58.386 95
32.864 11.737 79
56.711 45.697 41
90.680 7.468 80
0 15
0 33
0 46
0 51
1 27
1 38
1 41
2 14
2 21
2 28
2 30
2 43
2 45
3 13
3 25
3 42
3 44
3 52
4 12
4 16
4 36
5 36
5 39
5 54
6 20
6 23
6 41
7 10
7 19
7 53
8 12
8 17
8 19
8 33
8 35
8 36
8 39
8 46
8 53
9 13
9 21
9 25
9 26
9 30
9 42
10 28
10 42
10 44
10 48
11 31
11 33
11 39
11 46
13 21
13 25
13 28
13 30
13 44
13 45
14 27
14 37
15 20
15 41
15 51
16 17
16 33
16 35
16 36
16 46
16 54
17 35
17 36
17 46
17 53
18 34
18 38
19 24
19 33
19 35
20 23
20 41
21 24
21 48
22 23
22 38
22 40
23 51
24 53
25 28
25 30
25 42
25 44
26 28
26 42
27 38
28 40
28 42
28 43
30 45
31 36
31 46
32 44
32 49
32 50
32 52
33 35
33 46
34 38
34 40
35 36
35 39
35 46
36 54
37 47
39 46
39 54
40 43
40 48
41 51
42 44
43 48
44 49
44 52
48 53
49 52
50 52
29 47
