5 100 261 6
90.000 50.000 5058
62.361 88.042 5058
17.639 73.511 5058
17.639 26.489 5058
62.361 11.958 5058
12.885 17.343 34
12.115 97.559 56
41.440 90.973 20
61.325 91.260 11
9.378 29.382 72
91.846 85.382 11
31.543 50.919 7
81.555 5.292 80
4.999 51.889 15
3.781 74.280 87
74.197 62.289 88
50.034 63.647 22
12.326 6.042 22
49.371 18.655 98
66.415 98.077 75
25.906 10.541 73
68.604 46.091 47
54.269 10.434 31
25.577 95.929 34
14.297 56.122 4
74.869 29.419 34
73.865 0.012 82
53.293 54.080 15
4.736 98.737 58
71.243 78.189 35
23.175 44.040 8
40.082 4.840 91
7.431 53.635 79
70.218 66.989 18
40.573 51.755 98
57.736 24.976 15
21.744 84.970 9
19.824 20.816 53
44.659 51.898 21
36.261 92.380 93
21.298 88.034 59
18.567 57.776 57
93.658 51.956 31
72.269 48.422 9
90.051 18.527 64
53.983 60.919 88
6.760 11.700 91
65.680 75.330 79
93.716 15.790 81
86.707 13.513 71
56.726 2.826 8
31.622 47.977 71
20.905 16.861 73
51.938 82.193 34
93.176 76.636 13
84.406 69.470 79
78.384 8.218 44
0.134 82.330 49
5.899 11.569 11
40.448 49.899 74
74.814 12.094 35
48.865 9.998 54
87.579 62.509 17
37.000 37.610 43
77.307 54.236 71
67.654 74.915 40
5.334 83.734 97
13.580 62.433 7
75.253 9.991 67
67.731 18.765 2
40.387 47.342 50
52.991 0.140 51
35.715 75.580 73
18.500 53.192 7
5.298 29.092 32
28.748 17.621 58
84.814 61.444 77
62.677 1.944 8
98.090 83.481 65
55.869 8.072 69
99.475 54.544 34
51.926 81.482 41
2.689 79.974 36
91.818 75.598 62
43.884 46.460 52
74.863 4.413 30
95.016 22.214 22
84.564 78.604 81
35.040 74.219 98
99.338 40.189 48
64.105 22.147 44
14.536 91.373 5
71.817 70.648 55
0.836 17.389 59
7.657 50.879 4
27.435 93.146 74
11.841 71.222 84
98.889 1.968 82
11.374 38.171 77
4.736 44.147 93
30.612 74.194 42
73.380 35.873 97
71.448 42.462 45
68.747 57.880 92
47.226 0.937 96
0 64
1 19
2 36
2 40
2 41
2 57
2 67
2 72
2 82
2 96
3 9
3 20
3 30
3 46
3 58
3 74
3 98
4 18
4 26
4 56
4 61
4 68
4 90
4 104
5 17
5 20
5 74
5 75
6 28
6 57
6 66
6 82
6 95
7 39
7 72
7 88
7 95
7 100
8 19
8 47
8 53
8 65
8 81
9 37
9 46
9 52
9 74
9 93
9 98
10 83
11 24
11 51
11 84
12 44
12 48
12 49
12 56
12 60
12 85
12 97
13 30
13 41
13 73
13 94
13 98
13 99
14 57
14 66
14 82
15 21
15 43
15 47
15 62
15 64
15 87
15 92
16 34
16 45
16 70
16 72
16 103
17 37
17 52
17 58
18 22
18 35
18 50
18 61
18 71
18 90
18 104
20 52
20 75
21 27
21 43
21 102
21 103
22 50
22 77
22 90
22 104
23 36
24 30
24 32
24 41
24 67
24 96
24 98
24 99
25 35
25 69
25 90
26 49
26 60
26 68
26 77
27 34
27 59
27 70
27 84
28 40
28 66
28 91
29 33
29 53
29 65
29 81
29 92
30 32
30 51
30 59
30 63
31 50
31 61
31 79
32 73
32 98
32 99
33 47
33 62
33 65
33 76
33 92
33 103
34 38
34 45
34 70
35 61
35 69
36 88
36 95
36 96
37 58
37 75
37 93
38 70
38 84
39 53
40 66
40 72
40 88
40 95
40 96
41 51
41 73
41 94
41 99
42 62
42 89
43 64
43 101
44 49
44 56
44 86
44 97
45 47
46 52
46 74
47 55
47 65
47 92
47 103
48 56
48 86
48 97
49 60
49 97
50 68
50 71
50 77
50 79
50 85
50 104
51 73
51 84
52 75
53 65
53 88
54 55
54 76
54 83
54 87
55 83
55 87
56 60
56 68
56 69
56 85
56 90
57 82
57 96
58 74
58 93
59 63
59 70
59 84
60 79
60 85
60 90
61 77
61 79
61 90
61 104
62 76
64 92
64 101
65 81
65 87
65 92
66 96
67 94
67 96
68 79
69 77
69 79
69 90
69 101
71 79
71 104
73 96
73 98
73 99
74 93
74 98
74 99
76 83
76 92
76 103
77 79
78 87
79 85
79 104
80 89
83 87
87 92
88 100
91 95
94 99
95 100
98 99
101 102
