5 100 304 6
90.000 50.000 5206
62.361 88.042 5206
17.639 73.511 5206
17.639 26.489 5206
62.361 11.958 5206
19.601 32.419 17
85.675 14.435 65
17.731 2.753 68
39.944 35.196 98
87.610 0.690 24
35.150 12.747 18
31.668 35.736 34
15.363 92.767 38
44.492 77.106 96
63.211 78.369 37
3.232 22.729 67
45.355 7.324 26
8.829 6.467 88
32.684 58.304 37
44.424 19.293 70
27.893 63.019 70
93.369 92.465 65
81.812 55.353 31
46.024 29.791 31
33.063 28.464 77
85.049 95.151 32
76.285 59.512 27
35.049 72.531 70
64.172 60.867 46
57.233 31.677 66
91.162 89.694 10
25.388 65.384 47
3.455 56.458 91
98.563 27.292 2
44.550 80.200 82
70.941 3.802 43
89.188 6.586 8
92.770 13.354 94
54.916 96.277 51
80.722 53.098 52
21.176 68.835 72
33.865 19.324 52
43.915 13.162 44
5.203 26.837 76
41.376 12.595 97
11.020 55.548 29
56.577 42.975 47
53.351 73.270 87
86.633 48.367 64
47.586 33.774 82
20.776 43.829 29
49.695 41.611 37
60.352 0.275 6
28.558 22.208 85
17.828 95.569 66
90.805 50.104 64
19.974 31.100 95
0.909 82.019 94
86.084 76.447 18
10.571 27.701 4
27.161 79.239 3
81.155 82.187 75
29.422 25.180 71
13.626 51.266 38
57.562 16.922 74
54.492 39.508 63
52.472 22.736 10
86.334 50.146 90
16.995 89.145 9
99.957 80.713 85
94.516 78.186 12
44.666 0.009 3
60.974 42.587 57
25.891 73.495 12
83.847 53.079 46
28.381 77.808 1
64.429 3.989 50
50.162 23.383 59
84.549 8.636 68
0.873 99.765 90
38.477 17.282 69
9.479 83.286 13
57.510 10.184 79
64.047 14.221 82
41.165 98.907 58
32.178 72.635 2
7.587 73.190 60
47.607 71.268 89
79.016 20.663 99
58.868 52.951 86
38.763 85.260 25
82.153 40.973 99
46.265 79.465 46
45.300 56.744 87
89.191 88.516 26
15.417 2.158 68
98.688 63.400 45
31.836 16.589 25
68.015 56.677 56
81.058 73.532 21
8.865 73.450 33
13.895 91.302 88
65.778 51.242 53
79.355 9.091 22
99.750 10.236 33
0 22
0 39
0 74
0 96
1 14
1 34
1 47
1 92
2 27
2 31
2 40
2 45
2 60
2 73
2 75
2 86
2 100
2 101
3 11
3 41
3 43
3 50
3 53
3 56
4 16
4 19
4 42
4 52
4 64
4 66
4 77
4 83
4 103
5 15
5 41
5 56
5 59
6 33
6 35
6 78
6 88
6 103
6 104
7 17
7 95
7 97
8 11
8 19
8 29
8 41
8 46
8 51
8 53
8 65
8 66
9 35
9 78
10 16
10 19
10 24
10 42
10 44
10 66
10 71
10 77
11 24
11 49
11 56
11 62
11 97
12 54
12 57
12 79
13 14
13 34
13 60
13 73
13 75
13 85
13 90
13 92
14 34
14 38
14 47
14 99
15 17
15 43
15 59
16 52
16 71
16 77
16 83
18 20
18 27
18 31
18 40
18 73
18 87
18 93
19 24
19 29
19 42
19 62
19 64
19 66
19 71
19 77
19 80
19 97
20 40
20 63
20 73
20 75
20 93
21 58
21 69
21 70
22 26
22 28
22 39
22 48
22 67
22 74
22 91
23 24
23 42
23 44
23 46
23 72
24 41
24 42
24 49
24 56
24 97
25 61
25 70
26 28
26 48
26 67
26 74
26 91
27 40
27 75
27 87
27 90
27 93
28 72
28 87
28 89
28 93
28 98
28 102
29 51
29 64
29 72
29 83
30 61
30 69
30 70
31 45
31 75
31 86
32 63
32 86
32 100
33 37
33 104
34 38
34 47
34 60
34 84
34 85
34 90
34 92
35 64
35 78
35 83
35 88
35 103
36 78
36 88
36 103
36 104
37 88
37 103
38 92
39 74
40 60
40 75
40 81
41 44
41 49
41 56
41 62
41 77
41 80
42 44
42 64
42 66
42 71
42 77
42 82
42 97
43 56
43 59
44 62
44 66
44 71
44 77
44 97
45 50
45 86
45 100
46 51
46 65
46 89
46 98
46 102
47 87
48 55
48 67
48 74
48 91
49 51
49 65
49 66
49 72
49 77
50 56
50 59
51 65
51 66
51 72
51 77
51 102
52 64
52 76
52 82
53 59
53 62
54 79
55 91
55 96
57 68
57 79
57 86
58 61
58 69
58 96
60 68
60 75
60 81
60 92
61 69
61 70
61 94
62 80
62 97
64 66
64 76
64 77
64 80
64 82
65 93
66 82
67 74
67 91
68 79
68 86
68 101
69 94
69 96
70 99
72 98
72 102
73 81
73 90
73 100
74 96
74 102
75 92
75 100
75 101
76 83
76 103
77 82
77 83
78 103
79 81
79 101
80 97
81 100
82 83
83 88
83 103
85 87
85 90
87 90
87 92
87 93
89 98
90 92
94 99
98 102
