5 100 194 6
90.000 50.000 5361
62.361 88.042 5361
17.639 73.511 5361
17.639 26.489 5361
62.361 11.958 5361
0.000 100.000 14
11.111 100.000 63
22.222 100.000 55
33.333 100.000 98
44.444 100.000 46
55.556 100.000 22
66.667 100.000 30
77.778 100.000 78
88.889 100.000 34
100.000 100.000 48
0.000 88.889 61
11.111 88.889 11
22.222 88.889 98
33.333 88.889 75
44.444 88.889 15
55.556 88.889 46
66.667 88.889 71
77.778 88.889 99
88.889 88.889 77
100.000 88.889 64
0.000 77.778 62
11.111 77.778 94
22.222 77.778 69
33.333 77.778 29
44.444 77.778 57
55.556 77.778 29
66.667 77.778 55
77.778 77.778 71
88.889 77.778 25
100.000 77.778 55
0.000 66.667 49
11.111 66.667 95
22.222 66.667 67
33.333 66.667 76
44.444 66.667 62
55.556 66.667 45
66.667 66.667 80
77.778 66.667 74
88.889 66.667 98
100.000 66.667 21
0.000 55.556 63
11.111 55.556 91
22.222 55.556 59
33.333 55.556 91
44.444 55.556 51
55.556 55.556 49
66.667 55.556 45
77.778 55.556 89
88.889 55.556 94
100.000 55.556 19
0.000 44.444 25
11.111 44.444 21
22.222 44.444 73
33.333 44.444 94
44.444 44.444 62
55.556 44.444 5
66.667 44.444 64
77.778 44.444 4
88.889 44.444 56
100.000 44.444 54
0.000 33.333 45
11.111 33.333 7
22.222 33.333 99
33.333 33.333 13
44.444 33.333 60
55.556 33.333 5
66.667 33.333 18
77.778 33.333 66
88.889 33.333 33
100.000 33.333 32
0.000 22.222 65
11.111 22.222 41
22.222 22.222 43
33.333 22.222 22
44.444 22.222 68
55.556 22.222 17
66.667 22.222 50
77.778 22.222 51
88.889 22.222 80
100.000 22.222 44
0.000 11.111 1
11.111 11.111 34
22.222 11.111 38
33.333 11.111 13
44.444 11.111 82
55.556 11.111 73
66.667 11.111 89
77.778 11.111 64
88.889 11.111 65
100.000 11.111 51
0.000 0.000 73
11.111 0.000 73
22.222 0.000 95
33.333 0.000 47
44.444 0.000 36
55.556 0.000 12
66.667 0.000 90
77.778 0.000 82
88.889 0.000 46
100.000 0.000 11
0 53
0 63
1 20
1 21
2 26
2 27
2 36
2 37
3 66
3 67
3 76
3 77
4 90
4 91
5 6
15 16
25 26
35 36
45 46
55 56
65 66
75 76
85 86
95 96
6 7
16 17
26 27
36 37
46 47
56 57
66 67
76 77
86 87
96 97
7 8
17 18
27 28
37 38
47 48
57 58
67 68
77 78
87 88
97 98
8 9
18 19
28 29
38 39
48 49
58 59
68 69
78 79
88 89
98 99
9 10
19 20
29 30
39 40
49 50
59 60
69 70
79 80
89 90
99 100
10 11
20 21
30 31
40 41
50 51
60 61
70 71
80 81
90 91
100 101
11 12
21 22
31 32
41 42
51 52
61 62
71 72
81 82
91 92
101 102
12 13
22 23
32 33
42 43
52 53
62 63
72 73
82 83
92 93
102 103
13 14
23 24
33 34
43 44
53 54
63 64
73 74
83 84
93 94
103 104
5 15
15 25
25 35
35 45
45 55
55 65
65 75
75 85
85 95
6 16
16 26
26 36
36 46
46 56
56 66
66 76
76 86
86 96
7 17
17 27
27 37
37 47
47 57
57 67
67 77
77 87
87 97
8 18
18 28
28 38
38 48
48 58
58 68
68 78
78 88
88 98
9 19
19 29
29 39
39 49
49 59
59 69
69 79
79 89
89 99
10 20
20 30
30 40
40 50
50 60
60 70
70 80
80 90
90 100
11 21
21 31
31 41
41 51
51 61
61 71
71 81
81 91
91 101
12 22
22 32
32 42
42 52
52 62
62 72
72 82
82 92
92 102
13 23
23 33
33 43
43 53
53 63
63 73
73 83
83 93
93 103
14 24
24 34
34 44
44 54
54 64
64 74
74 84
84 94
94 104
