3 49 92 6
90.000 50.000 2441
30.000 84.641 2441
30.000 15.359 2441
0.000 100.000 78
16.667 100.000 58
33.333 100.000 15
50.000 100.000 23
66.667 100.000 38
83.333 100.000 1
100.000 100.000 42
0.000 83.333 9
16.667 83.333 66
33.333 83.333 85
50.000 83.333 7
66.667 83.333 81
83.333 83.333 66
100.000 83.333 69
0.000 66.667 80
16.667 66.667 53
33.333 66.667 68
50.000 66.667 15
66.667 66.667 69
83.333 66.667 73
100.000 66.667 77
0.000 50.000 4
16.667 50.000 86
33.333 50.000 64
50.000 50.000 70
66.667 50.000 9
83.333 50.000 55
100.000 50.000 94
0.000 33.333 6
16.667 33.333 28
33.333 33.333 15
50.000 33.333 98
66.667 33.333 62
83.333 33.333 29
100.000 33.333 92
0.000 16.667 37
16.667 16.667 69
33.333 16.667 22
50.000 16.667 16
66.667 16.667 24
83.333 16.667 52
100.000 16.667 90
0.000 0.000 11
16.667 0.000 90
33.333 0.000 44
50.000 0.000 8
66.667 0.000 78
83.333 0.000 18
100.000 0.000 97
0 29
0 30
1 5
1 11
1 12
2 39
2 40
2 47
3 4
10 11
17 18
24 25
31 32
38 39
45 46
4 5
11 12
18 19
25 26
32 33
39 40
46 47
5 6
12 13
19 20
26 27
33 34
40 41
47 48
6 7
13 14
20 21
27 28
34 35
41 42
48 49
7 8
14 15
21 22
28 29
35 36
42 43
49 50
8 9
15 16
22 23
29 30
36 37
43 44
50 51
3 10
10 17
17 24
24 31
31 38
38 45
4 11
11 18
18 25
25 32
32 39
39 46
5 12
12 19
19 26
26 33
33 40
40 47
6 13
13 20
20 27
27 34
34 41
41 48
7 14
14 21
21 28
28 35
35 42
42 49
8 15
15 22
22 29
29 36
36 43
43 50
9 16
16 23
23 30
30 37
37 44
44 51
