5 50 103 6
90.000 50.000 2285
62.361 88.042 2285
17.639 73.511 2285
17.639 26.489 2285
62.361 11.958 2285
38.663 41.666 54
66.541 72.675 11
58.331 54.465 95
45.679 81.970 27
49.905 16.937 43
60.800 82.346 30
27.631 95.953 54
17.560 4.221 9
73.914 96.878 90
92.438 54.016 58
98.743 2.188 69
82.544 11.313 14
50.604 83.575 33
23.151 63.300 76
94.672 15.451 83
74.155 48.141 32
52.246 82.822 47
61.957 22.723 47
90.964 89.914 89
84.518 6.436 7
80.533 0.424 5
7.147 93.436 71
96.069 38.058 85
57.172 83.850 39
73.209 9.830 77
29.797 72.110 18
8.459 46.844 3
7.425 60.400 70
67.133 50.403 97
33.292 49.915 69
22.382 47.940 13
29.599 14.188 12
14.685 65.741 98
73.181 90.430 43
4.105 76.468 84
0.607 48.224 6
0.348 41.400 18
71.762 23.389 15
10.571 2.570 89
39.151 50.302 70
54.376 51.431 13
11.777 1.108 18
72.290 70.224 18
29.980 57.718 17
10.382 73.053 45
43.573 14.487 37
12.363 27.643 22
72.568 48.767 97
3.784 78.882 1
90.118 15.466 67
0 14
0 20
1 6
1 8
1 28
2 39
2 49
3 12
3 36
3 41
3 43
4 9
4 29
4 42
4 50
5 7
5 34
5 45
6 8
6 10
6 21
6 28
7 20
7 33
7 44
7 45
7 47
7 52
8 10
8 11
9 22
9 29
10 13
10 17
10 28
11 26
11 30
13 38
14 20
14 27
15 24
15 25
15 54
16 19
16 24
16 25
16 29
16 42
16 54
17 21
18 30
18 31
18 32
18 35
18 37
18 39
18 49
18 53
19 29
19 42
19 54
20 27
20 42
20 45
21 28
21 30
21 38
22 50
24 29
24 54
26 49
28 38
30 37
30 44
30 48
31 41
31 48
31 51
32 37
32 39
32 48
32 49
32 53
34 45
34 48
35 44
36 43
36 46
36 50
36 51
37 39
37 40
37 48
37 49
38 47
39 49
40 41
40 51
41 51
42 54
48 49
12 51
23 38
