3 50 113 6
90.000 50.000 2723
30.000 84.641 2723
30.000 15.359 2723
95.221 53.574 97
93.262 36.475 41
93.497 53.009 26
74.100 81.372 28
63.614 4.599 96
51.025 85.034 65
77.179 52.002 75
26.059 93.436 41
65.637 52.597 38
52.505 31.921 70
23.178 27.707 69
48.709 71.402 73
36.319 73.486 50
89.081 65.823 36
10.800 95.468 5
89.099 85.812 69
70.596 17.383 38
90.213 5.750 57
93.854 44.809 49
19.559 94.608 57
89.063 48.813 51
60.422 77.536 11
64.148 86.365 60
35.367 37.695 97
64.084 5.902 44
86.804 78.827 67
11.316 9.995 17
52.573 30.939 94
40.643 75.336 26
88.922 16.898 51
38.257 75.879 48
2.914 68.915 11
36.273 30.060 94
32.956 53.723 18
41.666 10.495 39
72.675 95.862 66
54.465 26.529 58
81.970 42.618 46
16.937 29.373 50
82.346 54.147 61
95.953 8.405 28
4.221 90.884 18
96.878 58.453 74
54.016 69.650 92
2.188 13.577 98
11.313 32.794 82
83.575 75.989 51
63.300 83.456 23
15.451 31.378 94
48.141 47.299 74
0 5
0 11
0 40
0 45
1 8
1 14
1 17
2 13
2 26
2 51
3 4
3 5
3 16
3 21
3 23
3 42
4 32
4 40
4 42
4 45
5 9
5 16
5 21
5 23
5 42
6 8
6 25
6 38
6 46
6 49
6 50
7 19
7 27
7 37
8 14
8 24
8 25
8 33
8 46
9 16
9 21
9 23
9 40
9 49
10 15
10 22
10 31
10 44
11 12
11 23
11 40
11 42
11 46
12 26
12 30
12 35
13 26
13 29
13 35
14 15
14 24
14 46
16 21
16 28
16 42
17 22
17 44
18 25
18 38
19 32
19 39
20 32
20 43
21 23
21 45
23 42
23 45
24 31
24 33
25 38
25 46
25 49
25 50
26 30
26 35
26 36
26 39
27 37
27 39
28 50
29 41
29 48
30 37
30 39
33 36
33 46
34 44
35 41
35 51
35 52
36 52
38 49
38 50
39 52
40 42
40 45
41 47
42 49
45 49
46 50
47 48
47 51
48 51
