5 50 106 6
90.000 50.000 2587
62.361 88.042 2587
17.639 73.511 2587
17.639 26.489 2587
62.361 11.958 2587
80.576 10.196 15
38.730 34.946 27
53.134 95.493 49
58.939 97.116 73
51.990 96.451 90
39.877 70.496 65
47.772 40.298 72
12.158 62.991 71
13.361 96.414 16
15.570 85.327 39
42.853 1.804 90
11.902 87.122 68
19.144 43.930 87
70.334 91.010 7
45.190 30.594 42
42.300 48.883 49
5.856 21.194 24
45.349 36.810 94
58.627 99.484 12
26.492 52.075 92
75.174 96.954 43
37.433 90.240 27
84.012 91.025 72
89.426 73.932 46
10.031 65.732 7
26.807 91.238 40
81.888 96.982 13
27.936 92.462 63
95.596 72.345 26
73.038 1.874 47
94.745 39.053 73
72.394 38.968 82
67.029 56.204 89
88.516 23.416 46
75.717 70.285 87
74.338 72.653 57
55.838 99.680 29
48.834 2.676 10
20.605 66.510 41
4.462 24.149 20
56.775 14.951 72
49.460 99.469 60
50.089 67.215 67
95.337 4.886 96
87.097 53.717 10
68.097 37.097 84
39.005 75.165 78
13.211 29.156 48
60.086 74.127 9
42.044 7.703 63
0 28
0 33
0 39
0 49
1 7
1 8
1 18
1 39
1 40
1 41
1 46
1 47
2 10
2 13
2 24
2 30
2 32
2 43
3 52
4 15
4 45
4 54
6 17
6 22
6 24
7 9
7 23
7 25
7 51
8 9
8 23
8 26
8 53
9 18
9 32
9 41
10 24
10 30
10 43
10 47
10 53
11 19
11 20
11 24
12 16
12 43
13 26
13 32
14 16
14 26
14 32
14 43
15 42
15 54
16 29
16 30
17 29
17 43
17 52
18 31
18 40
18 41
18 46
18 53
19 22
19 45
19 54
21 44
21 52
22 45
23 26
23 31
25 31
25 40
25 41
26 41
27 28
27 33
27 39
28 31
28 39
29 43
30 32
32 51
33 39
34 42
34 45
34 48
35 38
35 49
36 38
36 49
36 50
37 49
38 48
39 40
39 49
39 53
40 47
40 53
42 45
42 54
44 52
47 51
47 53
5 48
