5 100 194 6
90.000 50.000 4941
62.361 88.042 4941
17.639 73.511 4941
17.639 26.489 4941
62.361 11.958 4941
0.000 100.000 61
11.111 100.000 95
22.222 100.000 8
33.333 100.000 87
44.444 100.000 65
55.556 100.000 32
66.667 100.000 11
77.778 100.000 50
88.889 100.000 23
100.000 100.000 29
0.000 88.889 92
11.111 88.889 55
22.222 88.889 66
33.333 88.889 12
44.444 88.889 49
55.556 88.889 38
66.667 88.889 50
77.778 88.889 79
88.889 88.889 51
100.000 88.889 38
0.000 77.778 69
11.111 77.778 53
22.222 77.778 61
33.333 77.778 40
44.444 77.778 1
55.556 77.778 71
66.667 77.778 10
77.778 77.778 62
88.889 77.778 86
100.000 77.778 49
0.000 66.667 74
11.111 66.667 50
22.222 66.667 38
33.333 66.667 78
44.444 66.667 55
55.556 66.667 36
66.667 66.667 95
77.778 66.667 63
88.889 66.667 18
100.000 66.667 38
0.000 55.556 14
11.111 55.556 74
22.222 55.556 95
33.333 55.556 61
44.444 55.556 3
55.556 55.556 33
66.667 55.556 6
77.778 55.556 64
88.889 55.556 14
100.000 55.556 84
0.000 44.444 86
11.111 44.444 60
22.222 44.444 72
33.333 44.444 85
44.444 44.444 2
55.556 44.444 13
66.667 44.444 71
77.778 44.444 62
88.889 44.444 22
100.000 44.444 7
0.000 33.333 17
11.111 33.333 62
22.222 33.333 34
33.333 33.333 32
44.444 33.333 37
55.556 33.333 66
66.667 33.333 80
77.778 33.333 80
88.889 33.333 53
100.000 33.333 61
0.000 22.222 80
11.111 22.222 90
22.222 22.222 15
33.333 22.222 63
44.444 22.222 40
55.556 22.222 26
66.667 22.222 14
77.778 22.222 85
88.889 22.222 7
100.000 22.222 43
0.000 11.111 57
11.111 11.111 30
22.222 11.111 55
33.333 11.111 23
44.444 11.111 31
55.556 11.111 11
66.667 11.111 80
77.778 11.111 14
88.889 11.111 29
100.000 11.111 79
0.000 0.000 89
11.111 0.000 79
22.222 0.000 74
33.333 0.000 61
44.444 0.000 36
55.556 0.000 85
66.667 0.000 23
77.778 0.000 86
88.889 0.000 23
100.000 0.000 25
0 53
0 63
1 20
1 21
2 26
2 27
2 36
2 37
3 66
3 67
3 76
3 77
4 90
4 91
5 6
15 16
25 26
35 36
45 46
55 56
65 66
75 76
85 86
95 96
6 7
16 17
26 27
36 37
46 47
56 57
66 67
76 77
86 87
96 97
7 8
17 18
27 28
37 38
47 48
57 58
67 68
77 78
87 88
97 98
8 9
18 19
28 29
38 39
48 49
58 59
68 69
78 79
88 89
98 99
9 10
19 20
29 30
39 40
49 50
59 60
69 70
79 80
89 90
99 100
10 11
20 21
30 31
40 41
50 51
60 61
70 71
80 81
90 91
100 101
11 12
21 22
31 32
41 42
51 52
61 62
71 72
81 82
91 92
101 102
12 13
22 23
32 33
42 43
52 53
62 63
72 73
82 83
92 93
102 103
13 14
23 24
33 34
43 44
53 54
63 64
73 74
83 84
93 94
103 104
5 15
15 25
25 35
35 45
45 55
55 65
65 75
75 85
85 95
6 16
16 26
26 36
36 46
46 56
56 66
66 76
76 86
86 96
7 17
17 27
27 37
37 47
47 57
57 67
67 77
77 87
87 97
8 18
18 28
28 38
38 48
48 58
58 68
68 78
78 88
88 98
9 19
19 29
29 39
39 49
49 59
59 69
69 79
79 89
89 99
10 20
20 30
30 40
40 50
50 60
60 70
70 80
80 90
90 100
11 21
21 31
31 41
41 51
51 61
61 71
71 81
81 91
91 101
12 22
22 32
32 42
42 52
52 62
62 72
72 82
82 92
92 102
13 23
23 33
33 43
43 53
53 63
63 73
73 83
83 93
93 103
14 24
24 34
34 44
44 54
54 64
64 74
74 84
84 94
94 104
