3 50 116 6
90.000 50.000 2612
30.000 84.641 2612
30.000 15.359 2612
89.236 10.242 29
75.232 19.910 96
93.616 97.278 13
57.513 80.957 25
98.505 29.352 93
26.349 96.030 28
75.845 54.971 99
57.440 57.504 38
13.846 64.899 40
95.889 40.799 34
40.765 15.723 50
77.032 79.022 92
64.771 8.368 56
97.791 1.608 51
70.724 73.837 3
59.488 49.271 30
35.388 56.995 78
49.222 38.824 87
72.513 38.589 92
71.741 17.206 84
11.951 58.609 63
49.332 27.014 31
63.675 62.762 29
36.423 18.588 31
32.162 51.233 40
10.538 98.605 63
40.271 26.877 55
64.825 14.618 72
8.105 81.769 91
1.724 51.788 45
22.961 88.437 13
75.186 74.557 28
44.690 38.162 88
12.726 94.522 53
28.278 55.606 95
30.710 99.161 48
25.494 79.416 6
99.503 46.603 33
61.975 94.666 31
81.717 31.769 36
87.823 97.842 81
19.305 71.567 44
81.326 30.627 71
46.222 54.028 73
58.957 97.897 13
15.302 60.373 64
23.227 50.406 35
13.397 13.016 59
75.351 26.019 66
59.967 38.712 37
0 9
0 21
0 40
1 28
1 31
1 33
1 36
2 29
3 4
3 15
3 30
3 42
4 30
4 42
4 51
5 14
5 43
6 10
6 25
6 41
6 47
7 12
7 40
7 45
8 28
8 31
8 33
8 36
8 39
9 10
9 17
9 18
9 21
9 34
9 45
10 17
10 20
10 46
10 52
11 19
11 23
11 27
11 37
11 39
11 44
11 49
12 21
12 40
12 42
12 45
13 20
13 26
13 29
13 30
13 35
14 17
14 41
14 43
15 22
15 24
15 51
17 25
18 20
18 25
18 35
18 46
19 23
19 27
19 44
20 26
20 46
20 52
21 22
21 51
21 52
22 24
22 51
22 52
23 27
23 37
23 39
23 48
23 49
24 29
24 35
25 52
26 50
27 44
27 46
27 48
27 49
28 31
28 33
28 36
28 39
30 42
31 36
31 48
32 48
33 38
33 44
35 37
35 49
36 44
37 49
38 39
40 42
40 45
41 47
42 51
44 48
44 49
45 51
46 52
48 49
16 3
