5 50 125 6
90.000 50.000 2362
62.361 88.042 2362
17.639 73.511 2362
17.639 26.489 2362
62.361 11.958 2362
31.769 12.167 82
27.097 57.919 52
87.549 87.292 28
2.872 78.229 40
75.974 91.336 30
87.003 54.074 64
64.209 72.150 18
4.871 57.864 77
9.125 54.434 47
50.568 65.286 13
16.788 10.849 87
19.781 17.239 24
89.539 86.035 49
0.308 86.914 16
26.019 52.371 72
79.288 49.933 10
4.623 81.107 37
70.120 23.480 66
94.287 72.116 89
98.248 32.031 10
60.941 12.277 72
25.717 34.824 20
35.812 38.892 40
52.509 76.175 35
45.584 83.255 46
20.288 56.638 20
36.554 72.726 79
74.115 33.444 40
18.210 90.240 12
22.226 4.797 4
68.192 40.338 48
85.770 77.487 30
43.091 63.205 75
61.786 22.858 61
90.631 85.233 61
46.417 55.234 54
20.605 8.969 74
93.576 82.098 98
27.307 39.178 51
29.865 38.586 62
27.512 27.875 61
21.744 93.469 73
47.760 12.076 63
8.246 61.487 18
25.385 25.980 36
84.726 40.829 45
41.785 6.955 99
62.271 76.666 45
46.573 94.647 4
46.448 94.855 25
0 10
0 20
0 24
0 35
0 50
1 9
1 52
1 53
1 54
2 6
2 12
2 18
2 19
2 21
2 30
2 33
2 46
3 5
3 15
3 16
3 26
3 41
3 43
3 45
3 49
4 32
4 38
5 26
5 49
5 51
6 19
6 26
6 30
6 40
6 43
7 9
7 36
7 42
8 12
8 21
8 48
9 11
9 17
9 39
9 42
9 52
10 20
10 23
10 24
10 32
11 29
11 52
12 19
12 21
13 43
14 28
14 31
14 40
14 52
15 41
16 34
16 41
16 44
16 51
17 23
17 39
18 21
19 27
19 30
19 31
19 40
19 43
19 45
19 48
20 50
21 46
21 48
22 25
22 35
22 50
23 36
23 39
24 32
24 50
25 51
26 27
26 30
26 45
27 30
27 43
27 44
28 29
28 31
28 37
29 31
29 52
29 53
29 54
30 37
30 43
31 37
31 40
31 54
32 38
34 41
34 45
34 49
35 38
36 42
36 52
37 40
37 52
38 47
39 42
40 43
40 44
41 51
43 44
43 45
43 49
44 45
44 49
45 49
52 54
33 46
