3 50 112 6
90.000 50.000 2700
30.000 84.641 2700
30.000 15.359 2700
92.010 78.992 70
74.908 58.939 43
50.034 40.182 63
70.660 88.782 20
49.524 10.660 53
21.106 50.562 70
14.145 45.349 53
93.439 24.084 97
57.980 11.368 99
16.611 0.772 65
94.351 11.179 52
82.675 40.225 83
34.546 51.636 42
42.487 21.777 2
48.105 18.982 6
86.072 95.203 21
71.375 74.683 52
91.916 52.740 38
14.478 96.613 90
15.573 86.356 41
91.302 66.824 87
78.772 21.530 4
44.952 63.580 64
28.284 95.035 14
24.847 64.008 97
71.393 30.884 57
53.970 16.971 46
74.823 29.123 76
67.853 16.348 29
48.438 78.381 84
73.526 5.060 92
36.880 97.781 3
29.184 82.547 41
23.666 69.559 5
46.298 85.522 96
25.961 2.777 11
27.838 76.071 69
36.566 33.566 16
41.589 15.048 77
65.100 80.829 87
48.840 34.970 38
55.652 0.748 73
28.506 67.313 86
25.464 81.265 19
17.294 37.195 59
91.342 51.514 35
90.753 26.123 98
39.731 13.425 98
99.994 33.295 33
65.295 95.850 46
0 4
0 14
0 23
0 49
1 22
1 26
1 27
1 34
1 37
1 39
1 45
1 46
2 7
2 12
2 16
2 17
2 40
2 41
2 50
3 6
3 18
3 19
3 23
4 42
5 16
5 17
5 25
5 28
5 29
5 43
6 19
6 42
6 52
7 11
7 17
7 29
7 31
7 41
8 9
8 15
8 36
8 45
8 47
9 47
10 13
11 17
11 24
11 33
11 41
13 49
13 51
14 28
14 48
15 25
15 27
15 36
15 43
16 17
16 29
16 50
17 31
17 41
17 44
18 52
19 23
19 32
19 42
20 23
20 51
21 34
21 46
22 34
22 35
22 46
23 48
24 30
24 33
24 49
25 27
25 35
25 37
26 39
26 46
27 35
27 46
28 31
28 49
29 31
29 33
29 41
30 33
31 49
32 34
32 35
32 39
32 45
33 44
34 35
34 39
35 37
36 45
36 46
37 39
37 42
37 52
40 43
41 44
41 50
43 50
48 51
49 51
12 38
