3 50 116 6
90.000 50.000 2776
30.000 84.641 2776
30.000 15.359 2776
96.994 63.553 59
76.776 17.776 91
51.352 60.782 42
27.673 65.839 20
58.636 35.287 66
84.750 36.749 90
49.963 39.639 83
78.885 4.361 26
43.268 55.838 65
73.889 66.641 42
35.641 60.107 94
2.057 10.498 27
73.566 82.114 52
55.557 49.680 52
12.076 0.513 69
61.411 27.649 70
39.676 19.409 37
90.552 8.691 27
28.821 21.146 74
10.394 4.227 96
84.555 52.872 1
47.433 9.616 19
18.668 39.587 47
44.638 72.226 57
86.380 87.772 38
39.978 86.682 43
99.310 13.266 7
19.965 30.740 96
84.894 57.944 3
78.076 27.148 88
11.108 13.614 92
94.806 56.186 74
48.593 11.765 62
16.507 62.524 98
12.894 26.205 70
6.409 11.172 96
29.593 35.031 53
35.941 63.068 39
7.629 61.243 44
40.216 73.904 26
3.064 20.135 88
40.515 82.516 29
19.846 8.755 5
1.770 59.927 51
38.129 40.924 75
6.427 49.860 54
96.701 22.937 40
50.546 58.157 72
97.058 42.560 94
65.836 55.078 33
0 31
0 51
0 52
1 6
1 40
1 42
1 44
2 17
2 24
2 30
2 35
2 37
2 38
2 45
3 12
3 34
3 51
4 20
4 32
4 49
5 6
5 9
5 12
5 26
5 40
5 47
5 52
6 28
6 36
6 42
6 44
6 50
7 18
7 19
7 47
7 50
7 52
8 23
9 11
9 13
9 39
9 50
9 52
10 20
10 32
11 13
11 40
11 42
11 52
12 15
12 16
12 23
12 27
12 34
12 50
12 52
13 16
13 26
13 36
13 40
13 44
13 47
14 17
14 33
14 37
14 43
16 40
16 52
17 38
17 45
19 30
19 39
19 47
20 32
21 25
21 30
21 33
21 35
21 45
21 47
22 33
22 37
22 38
23 31
24 35
25 36
25 37
25 41
26 28
26 40
26 44
28 40
28 42
29 49
30 33
30 37
30 38
30 39
30 45
30 48
31 34
31 51
32 51
33 37
33 38
33 45
36 41
36 46
37 43
37 45
40 47
40 50
42 44
42 50
46 48
50 52
