3 100 270 6
90.000 50.000 5277
30.000 84.641 5277
30.000 15.359 5277
32.626 69.492 35
34.903 75.937 38
72.470 83.026 90
46.942 61.957 32
79.578 60.593 51
94.354 41.861 6
27.927 25.891 53
42.972 92.572 70
5.408 37.485 35
1.291 44.501 52
98.184 8.762 82
15.164 25.217 14
82.996 82.242 12
57.547 8.572 79
99.710 16.168 66
85.153 28.723 57
89.212 3.278 24
91.089 46.811 93
36.511 77.045 25
0.739 3.580 40
68.561 31.870 88
99.692 66.418 58
33.044 53.534 84
10.150 96.655 21
40.799 86.832 40
8.121 35.052 31
3.232 21.390 68
60.712 42.685 67
49.344 16.763 93
23.132 53.287 80
77.512 76.364 60
31.302 4.410 82
97.409 79.160 14
20.731 30.374 82
59.747 50.949 71
57.965 33.194 87
68.689 65.857 17
50.003 10.205 83
35.922 75.827 47
62.097 22.055 72
79.495 34.125 4
87.946 44.357 42
6.439 70.450 34
40.497 72.922 68
59.216 52.780 40
29.642 59.064 31
63.937 97.061 69
26.740 50.046 18
5.966 22.751 89
48.154 13.019 12
88.516 62.607 93
83.215 41.422 8
14.307 81.390 12
8.527 92.868 60
82.169 2.841 51
33.179 0.073 56
21.912 50.000 29
70.270 43.283 57
14.392 33.051 88
92.245 87.112 95
72.064 33.835 85
62.683 78.461 34
0.784 99.753 8
8.661 88.434 56
38.837 34.085 80
67.413 71.970 66
86.533 17.743 81
71.729 26.889 93
11.832 81.091 23
92.612 71.759 15
56.638 26.868 98
97.787 41.882 53
87.402 48.260 80
73.071 37.274 22
44.815 52.902 40
53.104 58.209 27
63.150 56.009 57
80.713 45.486 37
62.854 6.909 46
23.047 16.003 91
82.657 25.113 93
79.785 62.759 93
22.394 7.428 89
86.920 83.734 82
27.255 88.867 16
11.200 29.413 10
70.950 59.927 13
7.864 26.050 87
1.770 23.373 18
40.305 53.839 35
14.059 77.817 25
97.128 48.410 28
11.060 5.414 16
52.536 63.086 15
45.450 79.474 46
62.164 90.323 99
74.268 57.196 54
31.277 6.754 94
57.089 45.590 77
97.870 89.102 40
0 7
0 24
0 43
0 75
0 80
0 94
1 4
1 21
1 41
1 55
2 36
2 82
2 85
2 100
3 4
3 25
3 41
3 46
3 48
3 97
4 97
5 15
5 64
5 68
5 86
5 98
6 25
6 48
6 77
6 78
6 79
6 92
6 97
6 101
7 53
7 54
7 60
7 68
7 75
8 18
8 20
8 44
8 74
8 75
8 80
8 94
9 36
9 61
9 88
9 100
10 41
10 97
10 98
11 14
11 28
11 51
11 61
11 88
11 90
11 91
12 28
12 88
12 90
13 17
13 69
14 29
14 51
14 82
14 85
15 35
15 62
15 68
15 102
16 42
16 81
17 18
17 19
18 23
18 43
18 70
18 74
18 75
18 76
18 83
19 69
20 43
20 44
20 53
20 54
20 80
20 84
20 99
21 41
21 48
21 87
22 29
22 51
23 38
23 43
23 54
23 63
23 73
23 80
23 83
23 101
24 35
25 32
25 48
25 50
25 59
25 77
26 56
26 87
28 29
28 36
28 51
28 61
28 91
29 51
29 61
29 90
29 91
30 76
31 38
31 42
32 59
32 92
33 39
33 62
33 99
34 40
34 52
34 58
34 85
34 100
35 53
35 62
35 86
35 102
36 61
36 88
36 90
37 38
37 39
37 60
37 76
37 77
37 92
38 42
38 47
38 60
38 73
39 47
39 64
39 68
39 78
39 79
39 84
39 89
40 52
40 58
40 73
40 100
41 48
42 52
42 70
42 73
42 76
42 81
43 44
43 60
43 74
43 76
43 83
44 60
44 63
44 80
44 83
44 94
44 99
45 55
45 71
46 48
46 78
46 92
46 96
47 77
47 92
47 96
47 101
48 92
49 64
51 61
51 88
51 95
52 58
52 73
52 100
53 72
53 75
53 80
53 94
53 99
54 60
54 63
54 74
54 75
54 76
54 80
54 83
54 94
54 99
55 71
55 93
56 65
56 71
56 87
56 93
58 82
59 92
60 76
60 89
61 82
61 88
62 86
62 102
64 96
64 97
64 98
65 66
67 77
68 78
68 89
70 73
70 83
73 76
73 101
74 75
74 80
74 94
75 76
75 94
75 99
76 80
76 83
76 99
77 79
77 92
77 96
78 79
78 92
78 96
79 101
80 94
80 99
82 85
82 90
82 95
82 100
84 89
86 102
88 90
88 91
89 96
89 101
92 96
92 101
96 97
27 97
57 81
